time,latitude,longitude,depth,mag,region
2021-08-04T16:56:45.334Z,5.0473,125.2793,38.99,4.9,44 km SSW of Sarangani  Philippines
2021-08-04T19:11:36.370Z,4.8572,127.5168,96.59,4.9,222 km SE of Pondaguitan  Philippines
2021-08-05T07:44:11.165Z,2.3927,125.4868,158.02,4.3,115 km NNE of Laikit  Laikit II (Dimembe)  Indonesia
2021-08-06T03:42:50.023Z,6.0065,127.5076,10,4.7,152 km ESE of Pondaguitan  Philippines
2021-08-06T05:24:10.678Z,4.9072,127.425,115.17,4.2,211 km SE of Pondaguitan  Philippines
2021-08-06T16:08:58.061Z,4.8347,122.9098,603.23,4.8,173 km SE of Tabiauan  Philippines
2021-08-06T23:26:32.946Z,2.907,125.9115,56.03,4.5,188 km NNE of Laikit  Laikit II (Dimembe)  Indonesia
2021-08-08T07:07:04.993Z,1.4241,126.3214,42.54,4.2,137 km WNW of Ternate  Indonesia
2021-08-10T05:13:40.320Z,1.8083,126.3027,38.53,4.2,151 km ENE of Laikit  Laikit II (Dimembe)  Indonesia
2021-08-10T09:48:07.499Z,6.691,126.909,63.54,4.5,64 km ESE of Lukatan  Philippines
2021-08-11T01:48:53.404Z,6.723,126.8737,63.33,4.4,59 km ESE of Lukatan  Philippines
2021-08-11T17:46:13.143Z,6.4748,126.7151,55.14,7.1,60 km ENE of Pondaguitan  Philippines
2021-08-11T17:54:01.918Z,6.4952,127.1101,67.54,4.6,95 km SE of Lukatan  Philippines
2021-08-11T18:05:11.353Z,6.1059,127.1725,48.68,4.8,113 km ESE of Pondaguitan  Philippines
2021-08-11T18:28:22.496Z,5.8294,127.0825,60.81,4.5,116 km ESE of Pondaguitan  Philippines
2021-08-11T18:44:07.577Z,5.9432,127.0762,66.79,4.1,109 km ESE of Pondaguitan  Philippines
2021-08-11T19:25:24.568Z,6.8038,125.8825,48.02,4.3,17 km SW of Lupon  Philippines
2021-08-11T19:28:31.175Z,6.1997,126.9974,50,4.9,92 km E of Pondaguitan  Philippines
2021-08-11T20:53:16.629Z,6.1261,127.0035,67.07,4.3,95 km ESE of Pondaguitan  Philippines
2021-08-11T21:53:02.217Z,6.2211,127.4295,10,4,139 km E of Pondaguitan  Philippines
2021-08-11T23:34:27.932Z,5.9471,127.1757,48.4,4.4,119 km ESE of Pondaguitan  Philippines
2021-08-12T01:52:46.881Z,6.0043,126.9228,73.25,4.4,91 km ESE of Pondaguitan  Philippines
2021-08-12T02:26:11.274Z,6.1544,127.2935,35,5.2,125 km E of Pondaguitan  Philippines
2021-08-12T05:01:16.415Z,6.1884,127.1968,6.65,4.3,114 km E of Pondaguitan  Philippines
